drugbank_id,drug_name,disease_name,txgnn_score
DB00495,Zidovudine,burning mouth syndrome,0.8474062085151672
DB00495,Zidovudine,oral leukoedema,0.8474062085151672
DB00495,Zidovudine,chronic hepatitis B virus infection,0.8298688530921936
DB00495,Zidovudine,oral candidiasis,0.8050147891044617
DB00495,Zidovudine,paratenonitis,0.778850257396698
DB00495,Zidovudine,calcific tendinitis,0.7751291394233704
DB00495,Zidovudine,prostate neoplasm,0.7691407799720764
DB00495,Zidovudine,fat necrosis of breast,0.7419163584709167
DB00495,Zidovudine,breast abscess,0.7419163584709167
DB00495,Zidovudine,lactation disease,0.7396733164787292
DB00495,Zidovudine,breast adenosis,0.7372970581054688
DB00495,Zidovudine,AIDS-related disorder,0.726314127445221
DB00495,Zidovudine,breast carcinoma by gene expression profile,0.7234972715377808
DB00495,Zidovudine,bilateral breast carcinoma,0.723017156124115
DB00495,Zidovudine,hormone-resistant breast carcinoma,0.7065463066101074
DB00495,Zidovudine,estrogen-receptor positive breast cancer,0.7065463066101074
DB00495,Zidovudine,Ehrlich tumor carcinoma,0.7065463066101074
DB00850,Perphenazine,schizophrenia,0.9998266100883484
DB00850,Perphenazine,retinal dystrophy with or without extraocular anomalies,0.9996241331100464
DB00850,Perphenazine,syndromic myopia,0.9995964169502258
DB00850,Perphenazine,"polymicrogyria, perisylvian, with cerebellar hypoplasia and arthrogryposis",0.9995865225791931
DB00850,Perphenazine,hydranencephaly (disease),0.9995830655097961
DB00850,Perphenazine,"Charcot-Marie-Tooth disease, demyelinating, type 1G",0.9995811581611633
DB00850,Perphenazine,"myopia 26, X-linked, female-limited",0.9995793700218201
DB00850,Perphenazine,congenital disorder of glycosylation with defective fucosylation,0.9995653033256531
DB00850,Perphenazine,myopia X-linked,0.9995642304420471
DB00850,Perphenazine,atypical glycine encephalopathy,0.999529242515564
DB00850,Perphenazine,manic bipolar affective disorder,0.998883068561554
DB00850,Perphenazine,mixed anxiety and depressive disorder,0.9978446960449219
DB00850,Perphenazine,anxiety disorder,0.9953306913375854
DB00850,Perphenazine,distal 17p13.3 microdeletion syndrome,0.995319664478302
DB00850,Perphenazine,bipolar disorder,0.9952077269554138
DB00850,Perphenazine,childhood apraxia of speech,0.9946967363357544
DB00850,Perphenazine,agoraphobia,0.9935570359230042
DB00850,Perphenazine,benign paroxysmal torticollis of infancy,0.9933682084083557
DB00850,Perphenazine,phobic disorder,0.9930260181427002
DB00850,Perphenazine,hydrops-lactic acidosis-sideroblastic anemia-multisystemic failure syndrome,0.990179181098938
DB00850,Perphenazine,"surfactant metabolism dysfunction, pulmonary",0.9875584840774536
DB00850,Perphenazine,"attention deficit hyperactivity disorder, inattentive type",0.9866423606872559
DB00850,Perphenazine,oppositional defiant disorder (disease),0.9862238168716431
DB00850,Perphenazine,major affective disorder,0.9855679273605347
DB00850,Perphenazine,major depressive disorder,0.9845941066741943
DB00850,Perphenazine,tic disorder,0.9831945300102234
DB00850,Perphenazine,communication disorder,0.98298579454422
DB00850,Perphenazine,specific developmental disorder,0.9822085499763489
DB00850,Perphenazine,stereotypic movement disorder,0.9819536209106445
DB00850,Perphenazine,fetal nicotine spectrum disorder,0.9819536209106445
DB00850,Perphenazine,Phelan-McDermid syndrome,0.9818288087844849
DB00850,Perphenazine,developmental disorder of mental health,0.9816702604293823
DB00850,Perphenazine,chromosome 15q26-qter deletion syndrome,0.9797802567481995
DB00850,Perphenazine,Malan overgrowth syndrome,0.9785424470901489
DB00850,Perphenazine,endogenous depression,0.9778559803962708
DB00850,Perphenazine,transient tic disorder,0.9755429625511169
DB00850,Perphenazine,unipolar depression,0.9731547832489014
DB00850,Perphenazine,REM sleep behavior disorder,0.9706498980522156
DB00850,Perphenazine,chondromyxoid fibroma,0.9695268273353577
DB00850,Perphenazine,attention deficit-hyperactivity disorder,0.9684044718742371
DB00850,Perphenazine,schizophreniform disorder,0.9672356843948364
DB00850,Perphenazine,psychotic disorder,0.9658660888671875
DB00850,Perphenazine,treatment-refractory schizophrenia,0.9648187756538391
DB00850,Perphenazine,"gaze palsy, familial horizontal, with progressive scoliosis",0.964057981967926
DB00850,Perphenazine,psychosexual disorder,0.9639037847518921
DB00850,Perphenazine,"asperger syndrome, susceptibility to",0.9637202024459839
DB00850,Perphenazine,early-onset schizophrenia,0.9633104801177979
DB00850,Perphenazine,enuresis,0.963079571723938
DB00850,Perphenazine,dissociative disorder,0.9613479971885681
DB00850,Perphenazine,factitious disorder,0.9602821469306946
DB00457,Prazosin,hypertensive disorder,0.9038798809051514
DB00457,Prazosin,malignant renovascular hypertension,0.9022892117500305
DB00457,Prazosin,malignant hypertensive renal disease,0.9022892117500305
DB00457,Prazosin,attention deficit-hyperactivity disorder,0.897379457950592
DB00457,Prazosin,"attention deficit hyperactivity disorder, inattentive type",0.89713454246521
DB00457,Prazosin,faciodigitogenital syndrome,0.8944945931434631
DB00457,Prazosin,pulmonary hypertension owing to lung disease and/or hypoxia,0.8927308320999146
DB00457,Prazosin,pulmonary hypertension with unclear multifactorial mechanism,0.8927308320999146
DB00457,Prazosin,specific developmental disorder,0.8715041875839233
DB00457,Prazosin,Braddock syndrome,0.8616496920585632
DB00457,Prazosin,chondromyxoid fibroma,0.7729877233505249
DB00457,Prazosin,primary hereditary glaucoma,0.6188543438911438
DB00457,Prazosin,tibial adamantinoma,0.5936785340309143
DB00457,Prazosin,sudden arrhythmia death syndrome,0.5933218002319336
DB00457,Prazosin,Marin-Amat syndrome,0.5685210824012756
DB00457,Prazosin,inverse Marcus-Gunn phenomenon,0.5685210824012756
DB00457,Prazosin,spinal chordoma,0.5684144496917725
DB00457,Prazosin,recurrent infections-inflammatory syndrome due to zinc metabolism disorder syndrome,0.5558503270149231
DB00457,Prazosin,thiopurine immunosuppressant-induced pancreatitis,0.5551578402519226
DB00457,Prazosin,cloacogenic carcinoma,0.5456868410110474
DB00457,Prazosin,pulmonary valve insufficiency,0.5456355214118958
DB00457,Prazosin,ergotism,0.5425096154212952
DB00457,Prazosin,Peters anomaly-cataract syndrome,0.5391073226928711
DB00457,Prazosin,"hypercarotenemia and vitamin A deficiency, autosomal recessive",0.5371578931808472
DB00457,Prazosin,prosopagnosia (disease),0.5305604934692383
DB00457,Prazosin,"polydactyly of an index finger, unilateral",0.5296679139137268
DB00457,Prazosin,"mitral valve prolapse, myxomatous",0.5296363234519958
DB00457,Prazosin,"cholangiocarcinoma, susceptibility to",0.5290954113006592
DB00457,Prazosin,congenital cystic eye multiple ocular and intracranial anomalies,0.5288175940513611
DB00457,Prazosin,conduct disorder,0.5282433032989502
DB00457,Prazosin,atypical dentin dysplasia due to SMOC2 deficiency,0.5260107517242432
DB00457,Prazosin,Aloi Tomasini Isaia syndrome,0.5242394804954529
DB00457,Prazosin,radial defect robin sequence,0.5200810432434082
DB00457,Prazosin,distal monosomy 7p,0.5195512771606445
DB00457,Prazosin,selective IgM deficiency,0.5194221138954163
DB00457,Prazosin,selective IgE deficiency disease,0.5194221138954163
DB00457,Prazosin,non-syndromic diaphragmatic or abdominal wall malformation,0.5190787315368652
DB00457,Prazosin,macroglossia,0.5188704133033752
DB00457,Prazosin,ABetaA21G amyloidosis,0.5183209776878357
DB00457,Prazosin,epithelial and subepithelial corneal dystrophy,0.5182091593742371
DB00457,Prazosin,holoacardius amorphus,0.5165119767189026
DB00457,Prazosin,patellar dysostosis,0.5145929455757141
DB00457,Prazosin,benign infantile seizures associated with mild gastroenteritis,0.5144712328910828
DB00457,Prazosin,benign infantile focal epilepsy with midline spikes and wave during sleep,0.5144712328910828
DB00457,Prazosin,epidural abscess,0.5138887166976929
DB00457,Prazosin,epithelial-stromal TGFBI dystrophy,0.5125987529754639
DB00457,Prazosin,polydipsia,0.512443482875824
DB00457,Prazosin,congenital temporomandibular joint ankylosis,0.5119612812995911
DB00457,Prazosin,renal tubular dysgenesis due to twin-twin transfusion,0.5117812156677246
DB00457,Prazosin,drug-related renal tubular dysgenesis,0.5117812156677246
DB00208,Ticlopidine,rheumatoid arthritis,0.9890941977500916
DB00208,Ticlopidine,female breast carcinoma,0.9881380200386047
DB00208,Ticlopidine,obsolete familial combined hyperlipidemia,0.9843304753303528
DB00208,Ticlopidine,homozygous familial hypercholesterolemia,0.9834048748016357
DB00208,Ticlopidine,hypoalphalipoproteinemia,0.9790105819702148
DB00208,Ticlopidine,brachydactyly-syndactyly syndrome,0.9788326025009155
DB00208,Ticlopidine,colobomatous microphthalmia-rhizomelic dysplasia syndrome,0.9730331301689148
DB00208,Ticlopidine,HIV infectious disease,0.9703980684280396
DB00208,Ticlopidine,leprosy,0.9679985046386719
DB00208,Ticlopidine,multiple endocrine neoplasia,0.9641539454460144
DB00208,Ticlopidine,cholecystolithiasis,0.962295413017273
DB00208,Ticlopidine,obsolete hyperuricemia (disease),0.9617030620574951
DB00208,Ticlopidine,pulmonary hypertension,0.9607813358306885
DB00208,Ticlopidine,oral candidiasis,0.9600761532783508
DB00208,Ticlopidine,"neurodevelopmental disorder with ataxic gait, absent speech, and decreased cortical white matter",0.9583009481430054
DB00208,Ticlopidine,feline acquired immunodeficiency syndrome,0.9570444226264954
DB00208,Ticlopidine,simian immunodeficiency virus infection,0.9570444226264954
DB00208,Ticlopidine,osteoradionecrosis of the mandible,0.9538945555686951
DB00208,Ticlopidine,commissural lip fistula,0.9538548588752747
DB00208,Ticlopidine,burning mouth syndrome,0.9530683159828186
DB00208,Ticlopidine,oral leukoedema,0.9530683159828186
DB00208,Ticlopidine,methemoglobinemia,0.9525017738342285
DB00208,Ticlopidine,kyphoscoliotic heart disease,0.9496723413467407
DB00208,Ticlopidine,"methemoglobinemia, alpha type",0.9489941596984863
DB00208,Ticlopidine,headache disorder,0.9485101103782654
DB00208,Ticlopidine,gout,0.9437130689620972
DB00208,Ticlopidine,autosomal dominant familial hematuria-retinal arteriolar tortuosity-contractures syndrome,0.9426791667938232
DB00208,Ticlopidine,trigeminal autonomic cephalalgia,0.9424379467964172
DB00208,Ticlopidine,brain small vessel disease 1 with or without ocular anomalies,0.942169189453125
DB00208,Ticlopidine,methemoglobin reductase deficiency,0.9413223266601562
DB00208,Ticlopidine,scalp dermatosis,0.9401360154151917
DB00208,Ticlopidine,nephrogenic syndrome of inappropriate antidiuresis,0.9379222989082336
DB00208,Ticlopidine,nipple carcinoma,0.9358760714530945
DB00208,Ticlopidine,paratenonitis,0.9356887936592102
DB00208,Ticlopidine,calcific tendinitis,0.9336246252059937
DB00208,Ticlopidine,dermatofibrosarcoma protuberans,0.9330180883407593
DB00208,Ticlopidine,Lesch-Nyhan syndrome,0.9286797046661377
DB00208,Ticlopidine,breast carcinoma by gene expression profile,0.9275797009468079
DB00208,Ticlopidine,diabetic nephropathy,0.9263955354690552
DB00208,Ticlopidine,motor nerve neuritis,0.9244114756584167
DB00208,Ticlopidine,bilateral breast carcinoma,0.9243259429931641
DB00208,Ticlopidine,Plasmodium falciparum malaria,0.9239944219589233
DB00208,Ticlopidine,fibroma of prostate,0.9238523244857788
DB00208,Ticlopidine,estrogen-receptor negative breast cancer,0.9229084253311157
DB00208,Ticlopidine,hormone-resistant breast carcinoma,0.9212442636489868
DB00208,Ticlopidine,estrogen-receptor positive breast cancer,0.9212442636489868
DB00208,Ticlopidine,Ehrlich tumor carcinoma,0.9212442636489868
DB00208,Ticlopidine,benign reproductive system neoplasm,0.921195924282074
DB00208,Ticlopidine,sickle cell-beta-thalassemia disease syndrome,0.9208055734634399
DB00208,Ticlopidine,sickle cell-hemoglobin c disease syndrome,0.9208055734634399
DB00518,Albendazole,echinococcus granulosus infectious disease,0.9998832941055298
DB00518,Albendazole,alveolar echinococcosis,0.9997385144233704
DB00518,Albendazole,cysticercosis,0.9990808963775635
DB00518,Albendazole,cystic echinococcosis,0.9987449645996094
DB00518,Albendazole,coenurosis,0.998336911201477
DB00518,Albendazole,Cestode infectious disease,0.9974207878112793
DB00518,Albendazole,dermatofibrosarcoma protuberans,0.9881827235221863
DB00518,Albendazole,lung benign neoplasm,0.9833534955978394
DB00518,Albendazole,lung hilum carcinoma,0.9832874536514282
DB00518,Albendazole,inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia,0.9828892350196838
DB00518,Albendazole,fibroma of lung,0.9826463460922241
DB00518,Albendazole,hamartoma of lung,0.9825621843338013
DB00518,Albendazole,intestinal helminthiasis,0.9807511568069458
DB00518,Albendazole,"fibromatosis, gingival",0.9800170660018921
DB00518,Albendazole,fibroblastic neoplasm,0.9793468117713928
DB00518,Albendazole,conventional fibrosarcoma,0.9792858958244324
DB00518,Albendazole,kidney fibrosarcoma,0.9785940647125244
DB00518,Albendazole,pulmonary sulcus neoplasm,0.9783249497413635
DB00518,Albendazole,lung germ cell tumor,0.9783249497413635
DB00518,Albendazole,junctional epidermolysis bullosa,0.9778609871864319
DB00518,Albendazole,Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome,0.9778205156326294
DB00518,Albendazole,heart fibrosarcoma,0.9778048396110535
DB00518,Albendazole,ovarioleukodystrophy,0.9777017831802368
DB00518,Albendazole,low grade fibromyxoid sarcoma,0.9768946170806885
DB00518,Albendazole,lung cancer,0.9741895794868469
DB00518,Albendazole,Marfan syndrome,0.973727285861969
DB00518,Albendazole,aseptic meningitis,0.9736378788948059
DB00518,Albendazole,benign PEComa,0.9730790257453918
DB00518,Albendazole,lymphangiomyoma,0.9730051159858704
DB00518,Albendazole,uterine corpus perivascular epithelioid cell tumor,0.9727734923362732
DB00518,Albendazole,diaphragmatic or abdominal wall malformation,0.9724017977714539
DB00518,Albendazole,"junctional epidermolysis bullosa, non-Herlitz type",0.9719961881637573
DB00518,Albendazole,dehydratase deficiency,0.9718925952911377
DB00518,Albendazole,situs inversus,0.9717429280281067
DB00518,Albendazole,cutis laxa - Marfanoid syndrome,0.9716050624847412
DB00518,Albendazole,lung PEComa,0.9706624150276184
DB00518,Albendazole,paralytic facial malformation,0.9704715013504028
DB00518,Albendazole,hypoglossia/aglossia,0.9703251123428345
DB00518,Albendazole,digestive tract malformation,0.9700829386711121
DB00518,Albendazole,external auditory canal aplasia/hypoplasia,0.9698452949523926
DB00518,Albendazole,congenital limb malformation,0.9694715142250061
DB00518,Albendazole,facial cleft,0.9692145586013794
DB00518,Albendazole,malformation syndrome with hamartosis,0.9689141511917114
DB00518,Albendazole,pseudodiastrophic dysplasia,0.9684052467346191
DB00518,Albendazole,fascioliasis,0.9673026204109192
DB00518,Albendazole,heart position anomaly,0.9641830921173096
DB00518,Albendazole,tuberous sclerosis,0.9641703367233276
DB00518,Albendazole,myiasis,0.9626719951629639
DB00518,Albendazole,cutaneous undifferentiated pleomorphic sarcoma,0.962344765663147
DB00518,Albendazole,cleft lip with or without cleft palate,0.9620471000671387
DB06412,Oxymetholone,seborrheic dermatitis,0.9905316829681396
DB06412,Oxymetholone,primary release disorder of platelets,0.9868320226669312
DB06412,Oxymetholone,pseudo-von Willebrand disease,0.9852871894836426
DB06412,Oxymetholone,seborrheic keratosis,0.9704930186271667
DB06412,Oxymetholone,vulvar inverted follicular keratosis,0.9648616909980774
DB06412,Oxymetholone,Glanzmann thrombasthenia,0.9594983458518982
DB06412,Oxymetholone,fetal and neonatal alloimmune thrombocytopenia,0.9388353824615479
DB06412,Oxymetholone,psoriasis,0.9334449172019958
DB06412,Oxymetholone,parapsoriasis,0.9284924268722534
DB06412,Oxymetholone,acute lichenoid pityriasis,0.90727698802948
DB06412,Oxymetholone,pityriasis lichenoides,0.9050577282905579
DB06412,Oxymetholone,"psoriasis 14, pustular",0.8595026135444641
DB06412,Oxymetholone,Crohn's colitis,0.8407204151153564
DB06412,Oxymetholone,pustulosis palmaris et plantaris,0.8299791216850281
DB06412,Oxymetholone,autosomal dominant macrothrombocytopenia,0.8270223736763
DB06412,Oxymetholone,polyp of vocal cord,0.8050903081893921
DB06412,Oxymetholone,polyp of middle ear,0.804286003112793
DB06412,Oxymetholone,epulis,0.8022750616073608
DB06412,Oxymetholone,nephrotic syndrome ocular anomalies,0.8006500005722046
DB06412,Oxymetholone,polyp of frontal sinus,0.7977866530418396
DB06412,Oxymetholone,polyp of ureter,0.7967908978462219
DB06412,Oxymetholone,polyp of external auditory canal,0.7948654890060425
DB06412,Oxymetholone,polyp of vulva,0.7903358936309814
DB06412,Oxymetholone,neoplastic polyp,0.7903319597244263
DB06412,Oxymetholone,fibroepithelial polyp,0.7898678779602051
DB06412,Oxymetholone,uterine polyp,0.7815893888473511
DB06412,Oxymetholone,Peyronie disease,0.7548478841781616
DB06412,Oxymetholone,acrodermatitis chronica atrophicans,0.7527310252189636
DB06412,Oxymetholone,"membranoproliferative glomerulonephritis, X-linked",0.7492476105690002
DB06412,Oxymetholone,familial idiopathic steroid-resistant nephrotic syndrome with minimal changes,0.7449518442153931
DB06412,Oxymetholone,familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial sclerosis,0.7449518442153931
DB06412,Oxymetholone,dermatitis,0.7371575832366943
DB06412,Oxymetholone,gout,0.7272907495498657
DB06412,Oxymetholone,prolidase deficiency,0.7262398600578308
DB06412,Oxymetholone,neonatal dermatomyositis,0.7211843132972717
DB06412,Oxymetholone,familial nephrotic syndrome,0.7130276560783386
DB06412,Oxymetholone,secondary interstitial lung disease specific to childhood associated with a connective tissue disease,0.7109487652778625
DB06412,Oxymetholone,"candidiasis, familial",0.7096540331840515
DB06412,Oxymetholone,platelet-type bleeding disorder,0.705975353717804
DB06412,Oxymetholone,amyopathic dermatomyositis,0.7017781138420105
DB06412,Oxymetholone,acne keloid,0.7010130286216736
DB06412,Oxymetholone,"Ehlers-Danlos syndrome, fibronectinemic type",0.6723963022232056
DB06412,Oxymetholone,guttate psoriasis,0.6698682904243469
DB06412,Oxymetholone,WT limb-blood syndrome,0.6687690019607544
DB06412,Oxymetholone,infantile digital fibromatosis,0.6640332937240601
DB06412,Oxymetholone,familial pityriasis rubra pilaris,0.6555385589599609
DB06412,Oxymetholone,"hydroa vacciniforme, familial",0.6551034450531006
DB06412,Oxymetholone,palmar fibromatosis,0.6521145105361938
DB06412,Oxymetholone,ocular tuberculosis,0.6503880023956299
DB06412,Oxymetholone,Ledderhose disease,0.6502797603607178
DB00501,Cimetidine,peptic esophagitis,0.9993419051170349
DB00501,Cimetidine,gastrin secretion abnormality,0.998588502407074
DB00501,Cimetidine,Smouldering systemic mastocytosis,0.9980481863021851
DB00501,Cimetidine,active peptic ulcer disease,0.9979100823402405
DB00501,Cimetidine,gastrojejunal ulcer,0.9976785778999329
DB00501,Cimetidine,peptic ulcer perforation,0.9976785778999329
DB00501,Cimetidine,lymphoadenopathic mastocytosis with eosinophilia,0.9975799322128296
DB00501,Cimetidine,multiple endocrine neoplasia,0.9975076913833618
DB00501,Cimetidine,Zollinger-Ellison syndrome,0.9958633184432983
DB00501,Cimetidine,esophagitis (disease),0.9957491159439087
DB00501,Cimetidine,duodenogastric reflux,0.9948934316635132
DB00501,Cimetidine,systemic mastocytosis,0.9948739409446716
DB00501,Cimetidine,duodenal obstruction,0.9944214224815369
DB00501,Cimetidine,duodenal ulcer (disease),0.9936969876289368
DB00501,Cimetidine,acne (disease),0.9932678937911987
DB00501,Cimetidine,abnormality of glucagon secretion,0.9914414882659912
DB00501,Cimetidine,gastroduodenitis,0.9889111518859863
DB00501,Cimetidine,gastric ulcer (disease),0.9858611822128296
DB00501,Cimetidine,peptic ulcer disease,0.9773387312889099
DB00501,Cimetidine,hyperinsulinism (disease),0.9448190331459045
DB00501,Cimetidine,pancreas disease,0.9293773174285889
DB00501,Cimetidine,dyspepsia,0.9272353053092957
DB00501,Cimetidine,leather-bottle stomach,0.9143636226654053
DB00501,Cimetidine,duodenitis,0.9071569442749023
DB00501,Cimetidine,hyperglycemia,0.8326906561851501
DB00501,Cimetidine,eosinophilic esophagitis,0.8230664134025574
DB00501,Cimetidine,neoplastic syndrome,0.7922729253768921
DB00501,Cimetidine,demodicidosis of sebaceous gland,0.7162821292877197
DB00501,Cimetidine,hiatus hernia (disease),0.6995604038238525
DB00501,Cimetidine,stomach disease,0.6985430717468262
DB00501,Cimetidine,"zinc, elevated plasma",0.6795526146888733
DB00501,Cimetidine,achlorhydria,0.6782534122467041
DB00501,Cimetidine,Dieulafoy lesion,0.6693910360336304
DB00501,Cimetidine,pylorospasm,0.6693910360336304
DB00501,Cimetidine,cascade stomach,0.6693910360336304
DB00501,Cimetidine,gastric dilatation,0.6693910360336304
DB00501,Cimetidine,cryptosporidiosis,0.6674810647964478
DB00501,Cimetidine,hemorrhagic duodenitis,0.6620440483093262
DB00501,Cimetidine,intraepithelial neoplasia,0.655039370059967
DB00501,Cimetidine,obesity due to melanocortin 4 receptor deficiency,0.6533262729644775
DB00501,Cimetidine,"hernia, anterior diaphragmatic",0.6283257007598877
DB00501,Cimetidine,thiopurine immunosuppressant-induced pancreatitis,0.6269599199295044
DB00501,Cimetidine,secondary short bowel syndrome,0.6222004890441895
DB00501,Cimetidine,isolated anterior cervical hypertrichosis,0.6151182055473328
DB00501,Cimetidine,sudden arrhythmia death syndrome,0.6114243865013123
DB00501,Cimetidine,Wiskott-Aldrich syndrome 2,0.6079632639884949
DB00501,Cimetidine,acquired hypertrichosis lanuginosa,0.6066536903381348
DB00501,Cimetidine,FADD-related immunodeficiency,0.5966063141822815
DB00501,Cimetidine,Polymerase proofreading-related adenomatous polyposis,0.596342921257019
DB00501,Cimetidine,trichostrongylosis,0.5921416878700256
DB01390,Sodium bicarbonate,bronchitis,0.979109525680542
DB01390,Sodium bicarbonate,irritable bowel syndrome,0.9687747359275818
DB01390,Sodium bicarbonate,open-angle glaucoma,0.9669033885002136
DB01390,Sodium bicarbonate,hyperthyroidism,0.9663702845573425
DB01390,Sodium bicarbonate,resistance to thyroid hormone due to a mutation in thyroid hormone receptor beta,0.9663613438606262
DB01390,Sodium bicarbonate,primary hereditary glaucoma,0.9651302099227905
DB01390,Sodium bicarbonate,anaphylaxis,0.9521097540855408
DB01390,Sodium bicarbonate,hyperthyroxinemia,0.9509685635566711
DB01390,Sodium bicarbonate,food-dependent exercise-induced anaphylaxis,0.9506103992462158
DB01390,Sodium bicarbonate,esotropia,0.9442601799964905
DB01390,Sodium bicarbonate,nasal cavity disease,0.9367890954017639
DB01390,Sodium bicarbonate,non-syndromic esophageal malformation,0.9275797009468079
DB01390,Sodium bicarbonate,herpes simplex virus keratitis,0.9237157106399536
DB01390,Sodium bicarbonate,panuveitis (disease),0.920025646686554
DB01390,Sodium bicarbonate,pharyngitis,0.9169455170631409
DB01390,Sodium bicarbonate,cauda equina syndrome,0.9135605692863464
DB01390,Sodium bicarbonate,acute laryngopharyngitis,0.9129425287246704
DB01390,Sodium bicarbonate,closed-angle glaucoma,0.9102807641029358
DB01390,Sodium bicarbonate,esophageal disease,0.9094096422195435
DB01390,Sodium bicarbonate,dermatitis,0.9060220122337341
DB01390,Sodium bicarbonate,uveitis,0.899937093257904
DB01390,Sodium bicarbonate,peptic ulcer disease,0.899748682975769
DB01390,Sodium bicarbonate,iris disease,0.8983622193336487
DB01390,Sodium bicarbonate,biotin metabolic disease,0.8924981355667114
DB01390,Sodium bicarbonate,gastroduodenitis,0.8884398341178894
DB01390,Sodium bicarbonate,"glaucoma 1, open angle",0.8882260322570801
DB01390,Sodium bicarbonate,oral candidiasis,0.8870353102684021
DB01390,Sodium bicarbonate,acrodermatitis chronica atrophicans,0.8861646056175232
DB01390,Sodium bicarbonate,commissural lip fistula,0.8832823038101196
DB01390,Sodium bicarbonate,osteoradionecrosis of the mandible,0.88258957862854
DB01390,Sodium bicarbonate,burning mouth syndrome,0.8814775943756104
DB01390,Sodium bicarbonate,oral leukoedema,0.8814775943756104
DB01390,Sodium bicarbonate,vitamin deficiency disorder,0.8793241381645203
DB01390,Sodium bicarbonate,neonatal dermatomyositis,0.8778138756752014
DB01390,Sodium bicarbonate,ciliary body disease,0.8749788999557495
DB01390,Sodium bicarbonate,benign neoplasm of iris,0.8727338910102844
DB01390,Sodium bicarbonate,"hydroa vacciniforme, familial",0.8685269951820374
DB01390,Sodium bicarbonate,tracheal disease,0.8683167695999146
DB01390,Sodium bicarbonate,secondary interstitial lung disease specific to childhood associated with a connective tissue disease,0.8655593395233154
DB01390,Sodium bicarbonate,iris cancer,0.8644375801086426
DB01390,Sodium bicarbonate,conjunctivitis (disease),0.8619321584701538
DB01390,Sodium bicarbonate,conjunctivitis,0.8612664937973022
DB01390,Sodium bicarbonate,abnormal pupillary function (disease),0.8611918687820435
DB01390,Sodium bicarbonate,ciliary body neoplasm,0.8604693412780762
DB01390,Sodium bicarbonate,glaucoma,0.8602465391159058
DB01390,Sodium bicarbonate,acne keloid,0.8589490652084351
DB01390,Sodium bicarbonate,isolated iridoschisis,0.8575098514556885
DB01390,Sodium bicarbonate,amyopathic dermatomyositis,0.8553904294967651
DB01390,Sodium bicarbonate,dry eye syndrome,0.8553043603897095
DB01390,Sodium bicarbonate,pars planitis,0.8503565192222595
DB01067,Glipizide,opsismodysplasia,0.9876765012741089
DB01067,Glipizide,classic stiff person syndrome,0.9867212772369385
DB01067,Glipizide,focal stiff limb syndrome,0.9867212772369385
DB01067,Glipizide,diabetes mellitus (disease),0.9866086840629578
DB01067,Glipizide,thiamine-responsive dysfunction syndrome,0.9858993887901306
DB01067,Glipizide,drug-induced localized lipodystrophy,0.9800032377243042
DB01067,Glipizide,centrifugal lipodystrophy,0.9788388609886169
DB01067,Glipizide,pressure-induced localized lipoatrophy,0.9782668352127075
DB01067,Glipizide,idiopathic localized lipodystrophy,0.9768895506858826
DB01067,Glipizide,pancreatic agenesis,0.9747509360313416
DB01067,Glipizide,autoimmune oophoritis,0.9030177593231201
DB01067,Glipizide,type 1 diabetes mellitus,0.8906806111335754
DB01067,Glipizide,"cholangiocarcinoma, susceptibility to",0.6405351758003235
DB01067,Glipizide,"diabetes mellitus, insulin-dependent, X-linked, susceptibility to",0.6294137835502625
DB01067,Glipizide,hemoglobin C-beta-thalassemia syndrome,0.6116010546684265
DB01067,Glipizide,congenital temporomandibular joint ankylosis,0.5976042151451111
DB01067,Glipizide,atrial flutter (disease),0.5928751826286316
DB01067,Glipizide,fetal growth restriction,0.5846518278121948
DB01067,Glipizide,polydipsia,0.5775114297866821
DB01067,Glipizide,obsolete breast fibroadenosis,0.5752405524253845
DB01067,Glipizide,"pancreas, dorsal, agenesis of",0.5707693099975586
DB01067,Glipizide,obsolete functional visual loss,0.5697926878929138
DB01067,Glipizide,familial chronic myelocytic leukemia-like syndrome,0.5694209933280945
DB01067,Glipizide,"mitral valve prolapse, myxomatous",0.5676639080047607
DB01067,Glipizide,"woolly hair, autosomal recessive 3",0.5659703612327576
DB01067,Glipizide,"hypercarotenemia and vitamin A deficiency, autosomal recessive",0.5658444762229919
DB01067,Glipizide,radiation proctitis,0.5652978420257568
DB01067,Glipizide,anuria,0.564983606338501
DB01067,Glipizide,sudden arrhythmia death syndrome,0.5638455152511597
DB01067,Glipizide,"trichoepitheliomas, multiple desmoplastic",0.5634906888008118
DB01067,Glipizide,giant neutrophil leukocytes,0.5611044764518738
DB01067,Glipizide,lymphatic malformation 8,0.5600121021270752
DB01067,Glipizide,conduct disorder,0.5599881410598755
DB01067,Glipizide,avascular necrosis,0.558922290802002
DB01067,Glipizide,guttate psoriasis,0.5552107691764832
DB01067,Glipizide,sunburn,0.5545482635498047
DB01067,Glipizide,"nonarteritic anterior ischemic optic neuropathy, susceptibility to",0.5527145266532898
DB01067,Glipizide,ovarian fibroma (disease),0.5502347946166992
DB01067,Glipizide,"prostate cancer, hereditary, X-linked",0.5500220060348511
DB01067,Glipizide,"lymphopenic hypergammaglobulinemia, antibody deficiency, autoimmune hemolytic anemia, and glomerulonephritis",0.5496166944503784
