drugbank_id,drug_name,disease_name,score,source
DB00330,Ethambutol,non-suppurative otitis media,0.98762845993042,DL
DB00330,Ethambutol,suppurative otitis media,0.9875662326812744,DL
DB00330,Ethambutol,breast fibrocystic disease,0.9861325025558472,DL
DB00330,Ethambutol,Ureaplasma urethritis,0.9835514426231384,DL
DB00330,Ethambutol,gonococcal urethritis,0.9835514426231384,DL
DB00330,Ethambutol,IgG4-related pachymeningitis,0.9811105728149414,DL
DB00330,Ethambutol,toxascariasis,0.9808907508850098,DL
DB00330,Ethambutol,uterine inflammatory disease,0.9807088375091552,DL
DB00330,Ethambutol,anisakiasis,0.9806255102157592,DL
DB00330,Ethambutol,apocrine adenosis of breast,0.9796949028968812,DL
DB00330,Ethambutol,blunt duct adenosis of breast,0.9796949028968812,DL
DB00330,Ethambutol,xanthogranulomatous pyelonephritis,0.9794501066207886,DL
DB00330,Ethambutol,IgG4-related retroperitoneal fibrosis,0.9765107035636902,DL
DB00330,Ethambutol,benign mammary dysplasia,0.9747605323791504,DL
DB00330,Ethambutol,sclerosing cholangitis,0.9743853211402892,DL
DB00330,Ethambutol,IgG4-related aortitis,0.9731940627098083,DL
DB00330,Ethambutol,IgG4-related mediastinitis,0.9731940627098083,DL
DB00330,Ethambutol,IgG4-related mesenteritis,0.9731940627098083,DL
DB00330,Ethambutol,eosinophilic angiocentric fibrosis,0.9731940627098083,DL
DB00330,Ethambutol,Lyme disease,0.970161497592926,DL
DB00330,Ethambutol,IgG4-related hepatopathy,0.9668984413146972,DL
DB00330,Ethambutol,abdominal tuberculosis,0.9650380611419678,DL
DB00330,Ethambutol,shigellosis,0.9637430906295776,DL
DB00330,Ethambutol,breast abscess,0.9625269174575806,DL
DB00330,Ethambutol,fat necrosis of breast,0.9625269174575806,DL
DB00330,Ethambutol,infectious meningitis,0.9624133110046388,DL
DB00330,Ethambutol,lactation disease,0.9618850350379944,DL
DB00330,Ethambutol,vulvovaginitis,0.960972011089325,DL
DB00330,Ethambutol,breast adenosis,0.9591907858848572,DL
DB00330,Ethambutol,type I complement component 8 deficiency,0.9572980999946594,DL
DB00330,Ethambutol,vulvitis,0.9569073915481568,DL
DB00330,Ethambutol,cutaneous larva migrans,0.9564952850341796,DL
DB00330,Ethambutol,acute pulmonary heart disease,0.9557480216026306,DL
DB00330,Ethambutol,meningitis (disease),0.9557346105575562,DL
DB00330,Ethambutol,bacterial arthritis,0.955622673034668,DL
DB00331,Metformin,classic stiff person syndrome,0.9944726824760436,DL
DB00331,Metformin,focal stiff limb syndrome,0.9944726824760436,DL
DB00331,Metformin,diabetes mellitus (disease),0.9942653775215148,DL
DB00331,Metformin,opsismodysplasia,0.994040310382843,DL
DB00331,Metformin,thiamine-responsive dysfunction syndrome,0.9939635396003724,DL
DB00331,Metformin,drug-induced localized lipodystrophy,0.9906297326087952,DL
DB00331,Metformin,centrifugal lipodystrophy,0.9898937344551086,DL
DB00331,Metformin,pressure-induced localized lipoatrophy,0.9895954728126526,DL
DB00331,Metformin,pancreatic agenesis,0.9891045093536376,DL
DB00331,Metformin,idiopathic localized lipodystrophy,0.9890411496162416,DL
DB00331,Metformin,homozygous familial hypercholesterolemia,0.9229803085327148,DL
DB00331,Metformin,autoimmune oophoritis,0.8393993377685547,DL
DB00331,Metformin,hypervitaminosis,0.8240442276000977,DL
DB00331,Metformin,type 1 diabetes mellitus,0.7976639270782471,DL
DB00331,Metformin,pulmonary atresia-intact ventricular septum syndrome,0.7736402750015259,DL
DB00331,Metformin,pulmonic stenosis (disease),0.7626838684082031,DL
DB00331,Metformin,genetic vascular tumor,0.7384830713272095,DL
DB00331,Metformin,arterial duct anomaly,0.7332733273506165,DL
DB00331,Metformin,proximal 16p11.2 microdeletion syndrome,0.7308892011642456,DL
DB00331,Metformin,"subaortic stenosis, membranous",0.7188286185264587,DL
DB00331,Metformin,obesity disorder,0.6929049491882324,DL
DB00331,Metformin,patent ductus arteriosus,0.6819102168083191,DL
DB00331,Metformin,type 2 diabetes mellitus,0.6721141338348389,DL
DB00331,Metformin,"lethal polymalformative syndrome, Boissel type",0.670602023601532,DL
DB00331,Metformin,"hypercarotenemia and vitamin A deficiency, autosomal recessive",0.6698970794677734,DL
DB00331,Metformin,"cholangiocarcinoma, susceptibility to",0.6617065072059631,DL
DB00331,Metformin,hemoglobin C-beta-thalassemia syndrome,0.6482418775558472,DL
DB00331,Metformin,sudden arrhythmia death syndrome,0.6275393962860107,DL
DB00331,Metformin,obsolete breast fibroadenosis,0.6191346645355225,DL
DB00331,Metformin,obsolete functional visual loss,0.6114357709884644,DL
DB00331,Metformin,thiopurine immunosuppressant-induced pancreatitis,0.6043320298194885,DL
DB00331,Metformin,"mitral valve prolapse, myxomatous",0.591418981552124,DL
DB00331,Metformin,congenital temporomandibular joint ankylosis,0.589396059513092,DL
DB00331,Metformin,ovarian fibroma (disease),0.5885174870491028,DL
DB00331,Metformin,hyperplasia,0.5866303443908691,DL
DB00331,Metformin,"pancreas, dorsal, agenesis of",0.5849772095680237,DL
DB00331,Metformin,spinal chordoma,0.5847265124320984,DL
DB00331,Metformin,ocular tuberculosis,0.5832877159118652,DL
DB00331,Metformin,fetal growth restriction,0.581387996673584,DL
DB00331,Metformin,familial chronic myelocytic leukemia-like syndrome,0.5808420181274414,DL
DB00331,Metformin,cloacogenic carcinoma,0.578999936580658,DL
DB00331,Metformin,guttate psoriasis,0.5788124203681946,DL
DB00331,Metformin,obsolete pathologic fracture,0.578072726726532,DL
DB00331,Metformin,polydipsia,0.5780158638954163,DL
DB00331,Metformin,"lymphopenic hypergammaglobulinemia, antibody deficiency, autoimmune hemolytic anemia, and glomerulonephritis",0.5771102905273438,DL
DB00331,Metformin,"hernia, anterior diaphragmatic",0.576734721660614,DL
DB00331,Metformin,abdominal obesity-metabolic syndrome quantitative trait locus 2,0.5763923525810242,DL
DB00331,Metformin,sunburn,0.5758162140846252,DL
DB00331,Metformin,radiation proctitis,0.5752538442611694,DL
DB00331,Metformin,conduct disorder,0.5744602084159851,DL
DB00332,Ipratropium,bronchitis,0.9999668598175048,DL
DB00332,Ipratropium,obstructive lung disease,0.999728262424469,DL
DB00332,Ipratropium,nasal cavity disease,0.9986492991447448,DL
DB00332,Ipratropium,pharyngitis,0.9985429048538208,DL
DB00332,Ipratropium,acute laryngopharyngitis,0.9984208345413208,DL
DB00332,Ipratropium,respiratory malformation,0.9979616403579712,DL
DB00332,Ipratropium,papillary conjunctivitis,0.9974539875984192,DL
DB00332,Ipratropium,pulmonary emphysema,0.9972957968711852,DL
DB00332,Ipratropium,Rienhoff syndrome,0.9969134330749512,DL
DB00332,Ipratropium,tracheal disease,0.9966267347335817,DL
DB00332,Ipratropium,anaphylaxis,0.9938023090362548,DL
DB00332,Ipratropium,food-dependent exercise-induced anaphylaxis,0.9936360120773317,DL
DB00332,Ipratropium,laryngotracheitis,0.993128776550293,DL
DB00332,Ipratropium,"COPD, severe early onset",0.99094957113266,DL
DB00332,Ipratropium,chronic obstructive pulmonary disease,0.9901182055473328,DL
DB00332,Ipratropium,anorectal stricture,0.9896028637886048,DL
DB00332,Ipratropium,compensatory emphysema,0.9890124797821044,DL
DB00332,Ipratropium,hyperlucent lung,0.9890124797821044,DL
DB00332,Ipratropium,interstitial emphysema,0.9890124797821044,DL
DB00332,Ipratropium,bronchial disease,0.9889541864395142,DL
DB00332,Ipratropium,anal polyp,0.9881324172019958,DL
DB00332,Ipratropium,common cold,0.9874934554100036,DL
DB00332,Ipratropium,tracheal stenosis,0.987332284450531,DL
DB00332,Ipratropium,congenital lobar emphysema,0.9846412539482116,DL
DB00332,Ipratropium,susceptibility to respiratory infections associated with CD8alpha chain mutation,0.983955442905426,DL
DB00332,Ipratropium,bronchial neoplasm (disease),0.9832286834716796,DL
DB00332,Ipratropium,proctitis,0.9831953644752502,DL
DB00332,Ipratropium,endobronchial leiomyoma,0.9823282957077026,DL
DB00332,Ipratropium,tracheal calcification,0.9822799563407898,DL
DB00332,Ipratropium,massive neonatal aspiration syndrome,0.981921911239624,DL
DB00332,Ipratropium,endobronchial lipoma,0.9817392230033876,DL
DB00332,Ipratropium,bronchus adenoma,0.9810742735862732,DL
DB00332,Ipratropium,respiratory syncytial virus bronchiolitis,0.980430781841278,DL
DB00332,Ipratropium,hantavirus infectious disease,0.9796884655952454,DL
DB00332,Ipratropium,meconium aspiration syndrome,0.9789946675300598,DL
DB00332,Ipratropium,imperforate anus,0.9785162210464478,DL
DB00332,Ipratropium,lung disease,0.9749691486358644,DL
DB00332,Ipratropium,atopic conjunctivitis,0.971602737903595,DL
DB00332,Ipratropium,trigeminal autonomic cephalalgia,0.9696151614189148,DL
DB00332,Ipratropium,headache disorder,0.969373106956482,DL
DB00332,Ipratropium,cough variant asthma,0.9641733765602112,DL
DB00332,Ipratropium,allergic urticaria,0.9634580612182616,DL
DB00332,Ipratropium,lipid pneumonia,0.9604232907295228,DL
DB00332,Ipratropium,cold urticaria,0.9439833760261536,DL
DB00332,Ipratropium,rosacea conjunctivitis,0.9292311072349548,DL
DB00332,Ipratropium,supravalvular aortic stenosis (disease),0.9288186430931092,DL
DB00332,Ipratropium,faucial diphtheria,0.9286708831787108,DL
DB00332,Ipratropium,pseudoallergy,0.9253265261650084,DL
DB00332,Ipratropium,cervical disc degenerative disorder,0.9252333641052246,DL
DB00332,Ipratropium,obsolete rare pulmonary disease,0.9247503876686096,DL
DB00334,Olanzapine,manic bipolar affective disorder,0.9992541670799256,KG+DL
DB00334,Olanzapine,anxiety disorder,0.9975343942642212,DL
DB00334,Olanzapine,bipolar disorder,0.9955020546913148,DL
DB00334,Olanzapine,benign paroxysmal torticollis of infancy,0.9953985810279846,DL
DB00334,Olanzapine,agoraphobia,0.9947475790977478,DL
DB00334,Olanzapine,major affective disorder,0.9940890073776244,DL
DB00334,Olanzapine,schizophrenia,0.9938263297080994,DL
DB00334,Olanzapine,endogenous depression,0.9928444027900696,KG+DL
DB00334,Olanzapine,dysthymic disorder,0.9927613735198976,DL
DB00334,Olanzapine,major depressive disorder,0.9906206130981444,KG+DL
DB00334,Olanzapine,distal 17p13.3 microdeletion syndrome,0.9897266030311584,DL
DB00334,Olanzapine,neurotic disorder,0.9892820119857788,DL
DB00334,Olanzapine,neurotic depression,0.987734079360962,DL
DB00334,Olanzapine,melancholia,0.9877174496650696,DL
DB00334,Olanzapine,retinal dystrophy with or without extraocular anomalies,0.9874442219734192,DL
DB00334,Olanzapine,Ohdo syndrome and variants,0.9862743020057678,DL
DB00334,Olanzapine,childhood apraxia of speech,0.9862685799598694,DL
DB00334,Olanzapine,unipolar depression,0.9861522912979126,DL
DB00334,Olanzapine,congenital disorder of glycosylation with defective fucosylation,0.985483169555664,DL
DB00334,Olanzapine,hydranencephaly (disease),0.9852551221847534,DL
DB00334,Olanzapine,phobic disorder,0.9846228957176208,DL
DB00334,Olanzapine,syndromic myopia,0.9841587543487548,DL
DB00334,Olanzapine,Malan overgrowth syndrome,0.9840662479400636,DL
DB00334,Olanzapine,myopia X-linked,0.9836466908454896,DL
DB00334,Olanzapine,Keppen-Lubinsky syndrome,0.9835489988327026,DL
DB00334,Olanzapine,"polymicrogyria, perisylvian, with cerebellar hypoplasia and arthrogryposis",0.9833744764328004,DL
DB00334,Olanzapine,"Charcot-Marie-Tooth disease, demyelinating, type 1G",0.9830958247184752,DL
DB00334,Olanzapine,"blepharophimosis - intellectual disability syndrome, Ohdo type",0.981966495513916,DL
DB00334,Olanzapine,"myopia 26, X-linked, female-limited",0.981045126914978,DL
DB00334,Olanzapine,hydrops-lactic acidosis-sideroblastic anemia-multisystemic failure syndrome,0.9786777496337892,DL
DB00334,Olanzapine,atypical glycine encephalopathy,0.9786664247512816,DL
DB00334,Olanzapine,"surfactant metabolism dysfunction, pulmonary",0.9772021174430848,DL
DB00334,Olanzapine,congenital isolated adrenocorticotropic hormone deficiency (disease),0.9766407012939452,DL
DB00334,Olanzapine,autosomal dominant slowed nerve conduction velocity,0.9735459089279176,DL
DB00334,Olanzapine,ligneous conjunctivitis,0.9713468551635742,DL
DB00334,Olanzapine,trichotillomania,0.9703970551490784,DL
DB00334,Olanzapine,vitamin B12-responsive methylmalonic acidemia,0.9687073230743408,DL
DB00334,Olanzapine,"gaze palsy, familial horizontal, with progressive scoliosis",0.9657901525497437,DL
DB00334,Olanzapine,autism spectrum disorder,0.9655681848526,DL
DB00334,Olanzapine,Phelan-McDermid syndrome,0.9631589651107788,DL
DB00334,Olanzapine,chromosome 15q26-qter deletion syndrome,0.962786853313446,DL
DB00334,Olanzapine,mixed anxiety and depressive disorder,0.9620372653007508,DL
DB00334,Olanzapine,"asperger syndrome, susceptibility to",0.9607927799224854,DL
DB00334,Olanzapine,autism susceptibility 1,0.953383207321167,DL
DB00334,Olanzapine,chromosome 2P16.3 deletion syndrome,0.9467341303825378,DL
DB00334,Olanzapine,Tourette syndrome,0.944432258605957,DL
DB00334,Olanzapine,Pitt-Hopkins-like syndrome 2,0.934113383293152,DL
DB00334,Olanzapine,amelocerebrohypohidrotic syndrome,0.9289669990539552,DL
DB00334,Olanzapine,familial hypertryptophanemia,0.9285722970962524,DL
DB00334,Olanzapine,obsessive-compulsive disorder,0.9253305196762084,DL
DB00335,Atenolol,myocardial infarction,0.998744010925293,DL
DB00335,Atenolol,posteroinferior myocardial infarction,0.9986864924430848,DL
DB00335,Atenolol,posterolateral myocardial infarction,0.9986864924430848,DL
DB00335,Atenolol,malignant hypertensive renal disease,0.9985080361366272,DL
DB00335,Atenolol,malignant renovascular hypertension,0.9985080361366272,DL
DB00335,Atenolol,pulmonary hypertension owing to lung disease and/or hypoxia,0.9984083771705629,DL
DB00335,Atenolol,pulmonary hypertension with unclear multifactorial mechanism,0.9984083771705629,DL
DB00335,Atenolol,septal myocardial infarction,0.9983800649642944,DL
DB00335,Atenolol,hypertensive disorder,0.9982801675796508,KG+DL
DB00335,Atenolol,Braddock syndrome,0.9980304837226868,DL
DB00335,Atenolol,chronic pulmonary heart disease,0.990392804145813,DL
DB00335,Atenolol,primary hereditary glaucoma,0.9884137511253356,DL
DB00335,Atenolol,coronary thrombosis,0.9872867465019226,KG+DL
DB00335,Atenolol,Prinzmetal angina,0.985895335674286,DL
DB00335,Atenolol,open-angle glaucoma,0.9834138751029968,DL
DB00335,Atenolol,coronary stenosis,0.9766884446144104,DL
DB00335,Atenolol,congenital coronary artery anomaly,0.9758837819099426,DL
DB00335,Atenolol,congenital tricuspid malformation,0.9737028479576112,DL
DB00335,Atenolol,myocardial infarction (disease),0.963344156742096,DL
DB00335,Atenolol,scapuloperoneal myopathy,0.9573252201080322,DL
DB00335,Atenolol,"glaucoma 1, open angle",0.9235133528709412,DL
DB00335,Atenolol,hemoglobinopathy,0.916588306427002,KG+DL
DB00335,Atenolol,"distal myopathy, Tateyama type",0.8937790393829346,DL
DB00335,Atenolol,obsolete susceptibility to ischemic stroke,0.885447084903717,DL
DB00335,Atenolol,acute coronary syndrome,0.874693751335144,DL
DB00335,Atenolol,brain stem infarction,0.8722345232963562,DL
DB00335,Atenolol,hypertrophic cardiomyopathy,0.8699092268943787,DL
DB00335,Atenolol,hypertrophic cardiomyopathy due to intensive athletic training,0.8588475584983826,DL
DB00335,Atenolol,congenital myopathy with excess of thin filaments,0.8527807593345642,DL
DB00335,Atenolol,cerebrovascular disorder,0.8477111458778381,DL
DB00335,Atenolol,"pyropoikilocytosis, hereditary",0.8472903966903687,DL
DB00335,Atenolol,cirrhotic cardiomyopathy,0.8450814485549927,DL
DB00335,Atenolol,stroke disorder,0.8392530679702759,DL
DB00335,Atenolol,intracerebral hemorrhage,0.839202880859375,DL
DB00335,Atenolol,ABri amyloidosis,0.8260679841041565,DL
DB00335,Atenolol,closed-angle glaucoma,0.8244826197624207,DL
DB00335,Atenolol,partial deletion of the short arm of chromosome 16,0.8222532868385315,DL
DB00335,Atenolol,beta-thalassemia with other manifestations,0.8051912188529968,DL
DB00335,Atenolol,autosomal dominant familial hematuria-retinal arteriolar tortuosity-contractures syndrome,0.8025058507919312,DL
DB00335,Atenolol,pyruvate kinase deficiency of red cells,0.7974826097488403,DL
DB00335,Atenolol,hemolytic anemia due to glucophosphate isomerase deficiency,0.7974254488945007,DL
DB00335,Atenolol,brain small vessel disease 1 with or without ocular anomalies,0.7956318259239197,DL
DB00335,Atenolol,transient ischemic attack (disease),0.7949135899543762,DL
DB00335,Atenolol,familial dilated cardiomyopathy,0.787021815776825,DL
DB00335,Atenolol,cardiomyopathy,0.7838426232337952,DL
DB00335,Atenolol,chronic renal failure syndrome,0.7835931181907654,DL
DB00335,Atenolol,cerebral artery occlusion,0.7783737182617188,DL
DB00335,Atenolol,spinal cord ischemia,0.7719354033470154,DL
DB00335,Atenolol,angle-closure glaucoma,0.7520691752433777,DL
DB00335,Atenolol,MRI defined brain infarct,0.7518631815910339,DL
DB00338,Omeprazole,duodenogastric reflux,0.9964237809181212,DL
DB00338,Omeprazole,duodenal obstruction,0.9964110255241394,DL
DB00338,Omeprazole,duodenal ulcer (disease),0.9958991408348083,KG+DL
DB00338,Omeprazole,gastrin secretion abnormality,0.9934212565422058,KG+DL
DB00338,Omeprazole,active peptic ulcer disease,0.9881475567817688,DL
DB00338,Omeprazole,peptic esophagitis,0.9876711368560792,KG+DL
DB00338,Omeprazole,gastric ulcer (disease),0.985178768634796,KG+DL
DB00338,Omeprazole,gastrojejunal ulcer,0.9850725531578064,DL
DB00338,Omeprazole,peptic ulcer perforation,0.9850725531578064,DL
DB00338,Omeprazole,Zollinger-Ellison syndrome,0.9785391688346864,KG+DL
DB00338,Omeprazole,abnormality of glucagon secretion,0.9703953862190248,DL
DB00338,Omeprazole,gastroduodenitis,0.9665711522102356,DL
DB00338,Omeprazole,esophagitis (disease),0.9661917090415956,KG+DL
DB00338,Omeprazole,Smouldering systemic mastocytosis,0.9647385478019714,DL
DB00338,Omeprazole,lymphoadenopathic mastocytosis with eosinophilia,0.9573100209236144,DL
DB00338,Omeprazole,duodenitis,0.9524226188659668,DL
DB00338,Omeprazole,leather-bottle stomach,0.9514306783676147,DL
DB00338,Omeprazole,peptic ulcer disease,0.9462115168571472,KG+DL
DB00338,Omeprazole,multiple endocrine neoplasia,0.9444997906684875,DL
DB00338,Omeprazole,systemic mastocytosis,0.9435093998908995,DL
DB00338,Omeprazole,nephrogenic syndrome of inappropriate antidiuresis,0.919538915157318,DL
DB00338,Omeprazole,acne (disease),0.9135648012161256,DL
DB00338,Omeprazole,pancreas disease,0.825701117515564,DL
DB00338,Omeprazole,malaria,0.8069936037063599,DL
DB00338,Omeprazole,achlorhydria,0.8048129677772522,DL
DB00338,Omeprazole,hiatus hernia (disease),0.7916481494903564,DL
DB00338,Omeprazole,Dieulafoy lesion,0.7698182463645935,DL
DB00338,Omeprazole,cascade stomach,0.7698182463645935,DL
DB00338,Omeprazole,gastric dilatation,0.7698182463645935,DL
DB00338,Omeprazole,pylorospasm,0.7698182463645935,DL
DB00338,Omeprazole,hemorrhagic duodenitis,0.7522417902946472,DL
DB00338,Omeprazole,hyperinsulinism (disease),0.6981019377708435,KG+DL
DB00338,Omeprazole,intraepithelial neoplasia,0.6663556098937988,DL
DB00338,Omeprazole,acrogeria,0.6646738648414612,DL
DB00338,Omeprazole,nephrogenic diabetes insipidus,0.6318862438201904,DL
DB00338,Omeprazole,oral mucosa leukoplakia,0.6123021841049194,DL
DB00338,Omeprazole,diphtheritic myocarditis,0.5935455560684204,DL
DB00338,Omeprazole,secondary short bowel syndrome,0.5924553871154785,DL
DB00338,Omeprazole,afferent loop syndrome,0.5795655250549316,DL
DB00338,Omeprazole,trichostrongylosis,0.5748802423477173,DL
DB00338,Omeprazole,scleral staphyloma (disease),0.5685110092163086,DL
DB00338,Omeprazole,Wiskott-Aldrich syndrome 2,0.5666690468788147,DL
DB00338,Omeprazole,Coronavinae infectious disease,0.5659458041191101,DL
DB00338,Omeprazole,"cholangiocarcinoma, susceptibility to",0.5598845481872559,DL
DB00338,Omeprazole,arteriosclerosis obliterans,0.5583029985427856,DL
DB00338,Omeprazole,entropion (disease),0.5580791234970093,DL
DB00338,Omeprazole,astigmatism (disease),0.557334840297699,DL
DB00338,Omeprazole,"lymphopenic hypergammaglobulinemia, antibody deficiency, autoimmune hemolytic anemia, and glomerulonephritis",0.5561865568161011,DL
DB00338,Omeprazole,anuria,0.5540339946746826,DL
DB00338,Omeprazole,toxic labyrinthitis,0.5534287095069885,DL
DB00338,OMEPRAZOLE,gastroesophageal reflux disease,,KG
DB00339,Pyrazinamide,infectious otitis media,0.9995546936988832,DL
DB00339,Pyrazinamide,middle ear disease,0.999203622341156,DL
DB00339,Pyrazinamide,otosalpingitis,0.9991928935050964,DL
DB00339,Pyrazinamide,chronic otitis media,0.9991912245750428,DL
DB00339,Pyrazinamide,suppurative otitis media,0.9991708993911744,DL
DB00339,Pyrazinamide,non-suppurative otitis media,0.9991663694381714,DL
DB00339,Pyrazinamide,middle ear cholesterol granuloma,0.9991617202758788,DL
DB00339,Pyrazinamide,allergic otitis media,0.999107539653778,DL
DB00339,Pyrazinamide,Lyme disease,0.9944778680801392,DL
DB00339,Pyrazinamide,infectious otitis interna,0.9938350915908812,DL
DB00339,Pyrazinamide,geniculate herpes zoster,0.993503987789154,DL
DB00339,Pyrazinamide,bacterial pneumonia,0.992035448551178,DL
DB00339,Pyrazinamide,toxoplasmosis,0.9909374713897704,DL
DB00339,Pyrazinamide,streptococcal meningitis,0.9907214641571044,DL
DB00339,Pyrazinamide,myiasis,0.9883566498756408,DL
DB00339,Pyrazinamide,creeping myiasis,0.9873435497283936,DL
DB00339,Pyrazinamide,furuncular myiasis,0.9873435497283936,DL
DB00339,Pyrazinamide,wound myiasis,0.9873435497283936,DL
DB00339,Pyrazinamide,bacterial arthritis,0.9844701290130616,DL
DB00339,Pyrazinamide,facial nerve palsy due to herpes zoster infection,0.9834860563278198,DL
DB00339,Pyrazinamide,isosporiasis,0.9783498048782348,DL
DB00339,Pyrazinamide,cyclosporiasis,0.9777100086212158,DL
DB00339,Pyrazinamide,meningeal tuberculosis,0.9761483669281006,DL
DB00339,Pyrazinamide,Bacteroidaceae infectious disease,0.9685277938842772,DL
DB00339,Pyrazinamide,conjunctivitis,0.9612933397293092,DL
DB00339,Pyrazinamide,sclerosing cholangitis,0.9593574404716492,DL
DB00339,Pyrazinamide,nocardiosis,0.95759916305542,DL
DB00339,Pyrazinamide,gastrin secretion abnormality,0.9568465948104858,DL
DB00339,Pyrazinamide,post-bacterial disorder,0.9506811499595642,DL
DB00339,Pyrazinamide,postinfectious vasculitis,0.9504404067993164,DL
DB00339,Pyrazinamide,infective urethral stricture,0.9500682950019836,DL
DB00339,Pyrazinamide,cryptosporidiosis,0.9498945474624634,DL
DB00339,Pyrazinamide,Cryptococcal meningitis,0.949646770954132,DL
DB00339,Pyrazinamide,post-infectious syndrome,0.9493646621704102,DL
DB00339,Pyrazinamide,anaerobic bacteria infectious disease,0.9485061168670654,DL
DB00339,Pyrazinamide,Chagas cardiomyopathy,0.946256160736084,DL
DB00339,Pyrazinamide,infection-related hemolytic uremic syndrome,0.9442634582519532,DL
DB00339,Pyrazinamide,toxocariasis,0.94308340549469,DL
DB00339,Pyrazinamide,rosacea,0.9412266612052916,DL
DB00339,Pyrazinamide,otitis externa,0.9400259256362916,DL
DB00339,Pyrazinamide,pneumocystosis,0.9379947185516356,DL
DB00339,Pyrazinamide,tinea corporis,0.937439262866974,DL
DB00339,Pyrazinamide,toxascariasis,0.9314802289009094,DL
DB00339,Pyrazinamide,anisakiasis,0.9309402108192444,DL
DB00339,Pyrazinamide,parasitic eyelid infestation,0.9250564575195312,DL
DB00339,Pyrazinamide,ancylostomiasis,0.9248164892196656,DL
DB00339,Pyrazinamide,blepharoconjunctivitis,0.9241166710853576,DL
DB00339,Pyrazinamide,ulcerative blepharitis,0.9223368167877196,DL
DB00339,Pyrazinamide,keratinization disease,0.9139231443405152,DL
DB00339,Pyrazinamide,Peptostreptococcus infectious disease,0.9138253927230836,DL
DB00339,PYRAZINAMIDE,tuberculous meningitis,,KG
DB00341,Cetirizine,allergic urticaria,0.9999096393585204,DL
DB00341,Cetirizine,papillary conjunctivitis,0.9998903274536132,DL
DB00341,Cetirizine,cold urticaria,0.9995380640029908,DL
DB00341,Cetirizine,atopic conjunctivitis,0.9980011582374572,DL
DB00341,Cetirizine,nasal cavity disease,0.9976909160614014,DL
DB00341,Cetirizine,pharyngitis,0.9973674416542052,DL
DB00341,Cetirizine,acute laryngopharyngitis,0.9972423315048218,DL
DB00341,Cetirizine,vernal conjunctivitis,0.9943441152572632,DL
DB00341,Cetirizine,rosacea conjunctivitis,0.99412339925766,DL
DB00341,Cetirizine,common cold,0.9921809434890748,DL
DB00341,Cetirizine,recalcitrant atopic dermatitis,0.991912841796875,DL
DB00341,Cetirizine,"IgE responsiveness, atopic",0.9881500005722046,DL
DB00341,Cetirizine,nasopharyngitis,0.9851860404014589,DL
DB00341,Cetirizine,angioedema,0.9572331309318542,DL
DB00341,Cetirizine,punctate epithelial keratoconjunctivitis,0.9471647143363952,DL
DB00341,Cetirizine,trigeminal autonomic cephalalgia,0.939739465713501,DL
DB00341,Cetirizine,headache disorder,0.9299802780151368,DL
DB00341,Cetirizine,viral conjunctivitis,0.9260353446006776,DL
DB00341,Cetirizine,urticaria (disease),0.923523724079132,DL
DB00341,Cetirizine,Angelucci syndrome,0.9157541990280152,DL
DB00341,Cetirizine,chronic follicular conjunctivitis,0.9138027429580688,DL
DB00341,Cetirizine,conjunctival folliculosis,0.9138027429580688,DL
DB00341,Cetirizine,parasitic conjunctivitis,0.9138027429580688,DL
DB00341,Cetirizine,serous conjunctivitis except viral,0.9138027429580688,DL
DB00341,Cetirizine,acute hemorrhagic conjunctivitis,0.9097486138343812,DL
DB00341,Cetirizine,pseudomembranous conjunctivitis,0.9040448665618896,DL
DB00341,Cetirizine,"urticaria, aquagenic",0.8896005749702454,DL
DB00341,Cetirizine,anorectal stricture,0.8830845355987549,DL
DB00341,Cetirizine,faucial diphtheria,0.8677302598953247,DL
DB00341,Cetirizine,anal polyp,0.8662951588630676,DL
DB00341,Cetirizine,cervical disc degenerative disorder,0.8576285243034363,DL
DB00341,Cetirizine,proctitis,0.8556163311004639,DL
DB00341,Cetirizine,autoimmune urticaria,0.841691255569458,DL
DB00341,Cetirizine,endobronchial leiomyoma,0.7762559056282043,DL
DB00341,Cetirizine,imperforate anus,0.7732517123222351,DL
DB00341,Cetirizine,renin-angiotensin-aldosterone system-blocker-induced angioedema,0.772699773311615,DL
DB00341,Cetirizine,conjunctival disorder,0.7604488134384155,DL
DB00341,Cetirizine,endobronchial lipoma,0.7578591704368591,DL
DB00341,Cetirizine,bronchial disease,0.7563088536262512,DL
DB00341,Cetirizine,bronchus adenoma,0.7502048015594482,DL
DB00341,Cetirizine,tracheal disease,0.7470585107803345,DL
DB00341,Cetirizine,exposure keratitis,0.7422006726264954,DL
DB00341,Cetirizine,cap polyposis,0.6935451626777649,DL
DB00341,Cetirizine,cutaneous photosensitivity-lethal colitis syndrome,0.6721492409706116,DL
DB00341,Cetirizine,non-human animal disease,0.650540828704834,DL
DB00341,Cetirizine,undetermined colitis,0.6482977867126465,DL
DB00341,Cetirizine,epidemic keratoconjunctivitis,0.6306367516517639,DL
DB00341,Cetirizine,allergic cutaneous vasculitis,0.5993452072143555,DL
DB00341,Cetirizine,chronic erosive gastritis,0.5863099098205566,DL
DB00341,Cetirizine,necrotizing gastritis,0.5863099098205566,DL
DB00343,Diltiazem,Prinzmetal angina,0.9993975162506104,DL
DB00343,Diltiazem,obsolete susceptibility to ischemic stroke,0.9908260703086852,DL
DB00343,Diltiazem,brain stem infarction,0.982283890247345,DL
